Year,Region,Index,Source,Category,Sub-category,Sub-sub-category,Total,CO2eq,Unit
1990,Alberta,0,Provincial Inventory Total,,,,TRUE,165.6496913,Mt
1990,Alberta,1,Oil and Gas,,,,TRUE,61.96130701,Mt
1990,Alberta,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,58.35591447,Mt
1990,Alberta,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,23.93599304,Mt
1990,Alberta,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,15.49410738,Mt
1990,Alberta,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,9.767347202,Mt
1990,Alberta,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,FALSE,5.726760174,Mt
1990,Alberta,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",,TRUE,15.05255936,Mt
1990,Alberta,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Mining and Extraction,FALSE,2.173422272,Mt
1990,Alberta,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",In-situ,FALSE,4.526705074,Mt
1990,Alberta,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Upgrading,FALSE,8.352432018,Mt
1990,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,3.873254692,Mt
1990,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,3.60539254,Mt
1990,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,3.19199311,Mt
1990,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.413399429,Mt
1990,Alberta,16,Electricity,,,,FALSE,39.7591437,Mt
1990,Alberta,17,Transport,,,,TRUE,15.78422696,Mt
1990,Alberta,18,Transport,Passenger Transport,,,TRUE,9.05596084,Mt
1990,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,8.038267876,Mt
1990,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,1.017692964,Mt
1990,Alberta,21,Transport,Freight Transport,,,TRUE,4.604189601,Mt
1990,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,4.370171304,Mt
1990,Alberta,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.234018298,Mt
1990,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,2.124076519,Mt
1990,Alberta,25,Heavy Industry,,,,TRUE,12.59132594,Mt
1990,Alberta,26,Heavy Industry,Mining,,,FALSE,0.245785932,Mt
1990,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.433527281,Mt
1990,Alberta,28,Heavy Industry,Pulp and Paper,,,FALSE,0.50317883,Mt
1990,Alberta,29,Heavy Industry,Iron and Steel,,,FALSE,0.103718325,Mt
1990,Alberta,30,Heavy Industry,Cement,,,FALSE,1.175878288,Mt
1990,Alberta,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.189719688,Mt
1990,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,9.939517597,Mt
1990,Alberta,33,Buildings,,,,TRUE,12.02922198,Mt
1990,Alberta,34,Buildings,Service Industry,,,FALSE,5.288173646,Mt
1990,Alberta,35,Buildings,Residential,,,FALSE,6.741048336,Mt
1990,Alberta,36,Agriculture,,,,TRUE,14.94769117,Mt
1990,Alberta,37,Agriculture,On Farm Fuel Use,,,FALSE,2.908431692,Mt
1990,Alberta,38,Agriculture,Crop Production,,,FALSE,2.438862702,Mt
1990,Alberta,39,Agriculture,Animal Production,,,FALSE,9.600396773,Mt
1990,Alberta,40,Waste,,,,TRUE,2.399001165,Mt
1990,Alberta,41,Waste,Solid Waste,,,FALSE,2.14728409,Mt
1990,Alberta,42,Waste,Wastewater,,,FALSE,0.244560385,Mt
1990,Alberta,43,Waste,Waste Incineration,,,FALSE,0.00715669,Mt
1990,Alberta,44,Coal Production,,,,FALSE,0.596288166,Mt
1990,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,5.581485187,Mt
1990,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,4.757297375,Mt
1990,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.722571365,Mt
1990,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.101616447,Mt
1990,British Columbia,0,Provincial Inventory Total,,,,TRUE,51.66994093,Mt
1990,British Columbia,1,Oil and Gas,,,,TRUE,7.868880433,Mt
1990,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,6.40733661,Mt
1990,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,4.246522661,Mt
1990,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.68634744,Mt
1990,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.68634744,Mt
1990,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,1.474466508,Mt
1990,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,1.461543824,Mt
1990,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,1.311649039,Mt
1990,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.149894784,Mt
1990,British Columbia,16,Electricity,,,,FALSE,0.86050405,Mt
1990,British Columbia,17,Transport,,,,TRUE,15.82459958,Mt
1990,British Columbia,18,Transport,Passenger Transport,,,TRUE,7.892068449,Mt
1990,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,6.668292461,Mt
1990,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,1.223775987,Mt
1990,British Columbia,21,Transport,Freight Transport,,,TRUE,5.609409942,Mt
1990,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,4.753695142,Mt
1990,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.8557148,Mt
1990,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,2.323121186,Mt
1990,British Columbia,25,Heavy Industry,,,,TRUE,8.718147181,Mt
1990,British Columbia,26,Heavy Industry,Mining,,,FALSE,0.465100759,Mt
1990,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,2.011575158,Mt
1990,British Columbia,28,Heavy Industry,Pulp and Paper,,,FALSE,4.041943525,Mt
1990,British Columbia,29,Heavy Industry,Iron and Steel,,,FALSE,0.026114315,Mt
1990,British Columbia,30,Heavy Industry,Cement,,,FALSE,1.030982385,Mt
1990,British Columbia,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.24668298,Mt
1990,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.89574806,Mt
1990,British Columbia,33,Buildings,,,,TRUE,7.526837051,Mt
1990,British Columbia,34,Buildings,Service Industry,,,FALSE,3.058500347,Mt
1990,British Columbia,35,Buildings,Residential,,,FALSE,4.468336704,Mt
1990,British Columbia,36,Agriculture,,,,TRUE,2.476558934,Mt
1990,British Columbia,37,Agriculture,On Farm Fuel Use,,,FALSE,0.565507494,Mt
1990,British Columbia,38,Agriculture,Crop Production,,,FALSE,0.158831716,Mt
1990,British Columbia,39,Agriculture,Animal Production,,,FALSE,1.752219724,Mt
1990,British Columbia,40,Waste,,,,TRUE,4.076259469,Mt
1990,British Columbia,41,Waste,Solid Waste,,,FALSE,3.905418274,Mt
1990,British Columbia,42,Waste,Wastewater,,,FALSE,0.166061968,Mt
1990,British Columbia,43,Waste,Waste Incineration,,,FALSE,0.004779226,Mt
1990,British Columbia,44,Coal Production,,,,FALSE,1.753600135,Mt
1990,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,2.564554098,Mt
1990,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,1.44015475,Mt
1990,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.624977701,Mt
1990,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.499421647,Mt
1990,Canada,0,National Inventory Total,,,,TRUE,594.7222434,Mt
1990,Canada,1,Oil and Gas,,,,TRUE,102.6495801,Mt
1990,Canada,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,82.7607066,Mt
1990,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,31.20543188,Mt
1990,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,24.36452832,Mt
1990,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,14.98478148,Mt
1990,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,FALSE,9.118000741,Mt
1990,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.260014939,Mt
1990,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",,TRUE,15.0751345,Mt
1990,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Mining and Extraction,FALSE,2.173422272,Mt
1990,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",In-situ,FALSE,4.526705074,Mt
1990,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Upgrading,FALSE,8.375007158,Mt
1990,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,12.11561189,Mt
1990,Canada,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,19.88887347,Mt
1990,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,18.28527111,Mt
1990,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,1.603602362,Mt
1990,Canada,16,Electricity,,,,FALSE,94.7207666,Mt
1990,Canada,17,Transport,,,,TRUE,120.4834305,Mt
1990,Canada,18,Transport,Passenger Transport,,,TRUE,71.27062997,Mt
1990,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,64.13584452,Mt
1990,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,7.134785455,Mt
1990,Canada,21,Transport,Freight Transport,,,TRUE,30.72427788,Mt
1990,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,26.08622489,Mt
1990,Canada,23,Transport,Freight Transport,Aviation and Marine,,FALSE,4.638052996,Mt
1990,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,18.48852263,Mt
1990,Canada,25,Heavy Industry,,,,TRUE,97.2152933,Mt
1990,Canada,26,Heavy Industry,Mining,,,FALSE,6.690040974,Mt
1990,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,17.24365252,Mt
1990,Canada,28,Heavy Industry,Pulp and Paper,,,FALSE,15.02908023,Mt
1990,Canada,29,Heavy Industry,Iron and Steel,,,FALSE,16.43850237,Mt
1990,Canada,30,Heavy Industry,Cement,,,FALSE,9.988909902,Mt
1990,Canada,31,Heavy Industry,Lime and Gypsum,,,FALSE,2.930265843,Mt
1990,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,28.89484146,Mt
1990,Canada,33,Buildings,,,,TRUE,71.24808311,Mt
1990,Canada,34,Buildings,Service Industry,,,FALSE,27.48397577,Mt
1990,Canada,35,Buildings,Residential,,,FALSE,43.76410734,Mt
1990,Canada,36,Agriculture,,,,TRUE,51.7258374,Mt
1990,Canada,37,Agriculture,On Farm Fuel Use,,,FALSE,10.54310952,Mt
1990,Canada,38,Agriculture,Crop Production,,,FALSE,10.42700481,Mt
1990,Canada,39,Agriculture,Animal Production,,,FALSE,30.75572308,Mt
1990,Canada,40,Waste,,,,TRUE,24.41654205,Mt
1990,Canada,41,Waste,Solid Waste,,,FALSE,22.53274505,Mt
1990,Canada,42,Waste,Wastewater,,,FALSE,1.610909927,Mt
1990,Canada,43,Waste,Waste Incineration,,,FALSE,0.272887073,Mt
1990,Canada,44,Coal Production,,,,FALSE,4.025333622,Mt
1990,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,28.23737679,Mt
1990,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,21.19832295,Mt
1990,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,6.001005401,Mt
1990,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,1.038048436,Mt
1990,Manitoba,0,Provincial Inventory Total,,,,TRUE,18.27141517,Mt
1990,Manitoba,1,Oil and Gas,,,,TRUE,1.536237574,Mt
1990,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,1.490562749,Mt
1990,Manitoba,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.013732785,Mt
1990,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.316018298,Mt
1990,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.316018298,Mt
1990,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,1.160811666,Mt
1990,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.045674825,Mt
1990,Manitoba,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.000054865,Mt
1990,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.04561996,Mt
1990,Manitoba,16,Electricity,,,,FALSE,0.523619399,Mt
1990,Manitoba,17,Transport,,,,TRUE,5.011800686,Mt
1990,Manitoba,18,Transport,Passenger Transport,,,TRUE,2.938616612,Mt
1990,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,2.513039629,Mt
1990,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.425576983,Mt
1990,Manitoba,21,Transport,Freight Transport,,,TRUE,1.423212795,Mt
1990,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,1.32441259,Mt
1990,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.098800205,Mt
1990,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.649971279,Mt
1990,Manitoba,25,Heavy Industry,,,,TRUE,1.344673849,Mt
1990,Manitoba,26,Heavy Industry,Mining,,,FALSE,0.107344229,Mt
1990,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.324940583,Mt
1990,Manitoba,28,Heavy Industry,Pulp and Paper,,,FALSE,0.248998901,Mt
1990,Manitoba,29,Heavy Industry,Iron and Steel,,,FALSE,0.040518482,Mt
1990,Manitoba,30,Heavy Industry,Cement,,,FALSE,0.214566549,Mt
1990,Manitoba,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.102299709,Mt
1990,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.306005396,Mt
1990,Manitoba,33,Buildings,,,,TRUE,3.059995504,Mt
1990,Manitoba,34,Buildings,Service Industry,,,FALSE,1.438377322,Mt
1990,Manitoba,35,Buildings,Residential,,,FALSE,1.621618182,Mt
1990,Manitoba,36,Agriculture,,,,TRUE,5.217147091,Mt
1990,Manitoba,37,Agriculture,On Farm Fuel Use,,,FALSE,1.103050033,Mt
1990,Manitoba,38,Agriculture,Crop Production,,,FALSE,1.703190735,Mt
1990,Manitoba,39,Agriculture,Animal Production,,,FALSE,2.410906323,Mt
1990,Manitoba,40,Waste,,,,TRUE,0.98553412,Mt
1990,Manitoba,41,Waste,Solid Waste,,,FALSE,0.916893021,Mt
1990,Manitoba,42,Waste,Wastewater,,,FALSE,0.068226357,Mt
1990,Manitoba,43,Waste,Waste Incineration,,,FALSE,0.000414743,Mt
1990,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.592406941,Mt
1990,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.410276675,Mt
1990,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.175224341,Mt
1990,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.006905925,Mt
1990,New Brunswick,0,Provincial Inventory Total,,,,TRUE,16.21803936,Mt
1990,New Brunswick,1,Oil and Gas,,,,TRUE,1.218964001,Mt
1990,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,5.06E-05,Mt
1990,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.000032978,Mt
1990,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,1.76E-05,Mt
1990,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,1.76E-05,Mt
1990,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,1.218913446,Mt
1990,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,1.218913446,Mt
1990,New Brunswick,16,Electricity,,,,FALSE,6.01709502,Mt
1990,New Brunswick,17,Transport,,,,TRUE,3.754745795,Mt
1990,New Brunswick,18,Transport,Passenger Transport,,,TRUE,1.650300955,Mt
1990,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,1.498750812,Mt
1990,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.151550144,Mt
1990,New Brunswick,21,Transport,Freight Transport,,,TRUE,1.09852943,Mt
1990,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.886514714,Mt
1990,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.212014717,Mt
1990,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,1.005915409,Mt
1990,New Brunswick,25,Heavy Industry,,,,TRUE,1.778626583,Mt
1990,New Brunswick,26,Heavy Industry,Mining,,,FALSE,0.201456248,Mt
1990,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.092064329,Mt
1990,New Brunswick,28,Heavy Industry,Pulp and Paper,,,FALSE,1.325642194,Mt
1990,New Brunswick,29,Heavy Industry,Iron and Steel,,,FALSE,0.001218844,Mt
1990,New Brunswick,30,Heavy Industry,Cement,,,FALSE,0.001218844,Mt
1990,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.111231312,Mt
1990,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.045794811,Mt
1990,New Brunswick,33,Buildings,,,,TRUE,1.653300696,Mt
1990,New Brunswick,34,Buildings,Service Industry,,,FALSE,0.596144068,Mt
1990,New Brunswick,35,Buildings,Residential,,,FALSE,1.057156628,Mt
1990,New Brunswick,36,Agriculture,,,,TRUE,0.544530308,Mt
1990,New Brunswick,37,Agriculture,On Farm Fuel Use,,,FALSE,0.113143265,Mt
1990,New Brunswick,38,Agriculture,Crop Production,,,FALSE,0.143392606,Mt
1990,New Brunswick,39,Agriculture,Animal Production,,,FALSE,0.287994437,Mt
1990,New Brunswick,40,Waste,,,,TRUE,0.833529983,Mt
1990,New Brunswick,41,Waste,Solid Waste,,,FALSE,0.785160518,Mt
1990,New Brunswick,42,Waste,Wastewater,,,FALSE,0.048369465,Mt
1990,New Brunswick,44,Coal Production,,,,FALSE,0.010167403,Mt
1990,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.407079574,Mt
1990,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.218546123,Mt
1990,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.124899861,Mt
1990,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.06363359,Mt
1990,Newfoundland and Labrador,0,Provincial Inventory Total,,,,TRUE,9.589508556,Mt
1990,Newfoundland and Labrador,1,Oil and Gas,,,,TRUE,1.074096253,Mt
1990,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,3.10E-07,Mt
1990,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,3.10E-07,Mt
1990,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,3.10E-07,Mt
1990,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,1.074095943,Mt
1990,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,1.074095943,Mt
1990,Newfoundland and Labrador,16,Electricity,,,,FALSE,1.642123454,Mt
1990,Newfoundland and Labrador,17,Transport,,,,TRUE,3.001473731,Mt
1990,Newfoundland and Labrador,18,Transport,Passenger Transport,,,TRUE,1.351005551,Mt
1990,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,1.131441672,Mt
1990,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.219563879,Mt
1990,Newfoundland and Labrador,21,Transport,Freight Transport,,,TRUE,1.285432539,Mt
1990,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.469076099,Mt
1990,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.81635644,Mt
1990,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.365035642,Mt
1990,Newfoundland and Labrador,25,Heavy Industry,,,,TRUE,1.812104889,Mt
1990,Newfoundland and Labrador,26,Heavy Industry,Mining,,,FALSE,1.274088369,Mt
1990,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.001006244,Mt
1990,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,FALSE,0.431895598,Mt
1990,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,FALSE,0.000617637,Mt
1990,Newfoundland and Labrador,30,Heavy Industry,Cement,,,FALSE,0.092908775,Mt
1990,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.000548861,Mt
1990,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.011039404,Mt
1990,Newfoundland and Labrador,33,Buildings,,,,TRUE,1.057190534,Mt
1990,Newfoundland and Labrador,34,Buildings,Service Industry,,,FALSE,0.329435682,Mt
1990,Newfoundland and Labrador,35,Buildings,Residential,,,FALSE,0.727754852,Mt
1990,Newfoundland and Labrador,36,Agriculture,,,,TRUE,0.080343119,Mt
1990,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,FALSE,0.031503044,Mt
1990,Newfoundland and Labrador,38,Agriculture,Crop Production,,,FALSE,0.004142536,Mt
1990,Newfoundland and Labrador,39,Agriculture,Animal Production,,,FALSE,0.044697539,Mt
1990,Newfoundland and Labrador,40,Waste,,,,TRUE,0.715025221,Mt
1990,Newfoundland and Labrador,41,Waste,Solid Waste,,,FALSE,0.658062673,Mt
1990,Newfoundland and Labrador,42,Waste,Wastewater,,,FALSE,0.031294401,Mt
1990,Newfoundland and Labrador,43,Waste,Waste Incineration,,,FALSE,0.025668146,Mt
1990,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.207151355,Mt
1990,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.062086676,Mt
1990,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.127069017,Mt
1990,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.017995662,Mt
1990,Northwest Territories and Nunavut,0,Territorial Inventory Total,,,,TRUE,1.785435041,Mt
1990,Northwest Territories and Nunavut,1,Oil and Gas,,,,TRUE,0.385741702,Mt
1990,Northwest Territories and Nunavut,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.376988806,Mt
1990,Northwest Territories and Nunavut,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.114134421,Mt
1990,Northwest Territories and Nunavut,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.262854238,Mt
1990,Northwest Territories and Nunavut,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.001108448,Mt
1990,Northwest Territories and Nunavut,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.26001463,Mt
1990,Northwest Territories and Nunavut,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,1.47E-07,Mt
1990,Northwest Territories and Nunavut,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.008752896,Mt
1990,Northwest Territories and Nunavut,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.008752896,Mt
1990,Northwest Territories and Nunavut,16,Electricity,,,,FALSE,0.15631282,Mt
1990,Northwest Territories and Nunavut,17,Transport,,,,TRUE,0.595964716,Mt
1990,Northwest Territories and Nunavut,18,Transport,Passenger Transport,,,TRUE,0.294196511,Mt
1990,Northwest Territories and Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,0.074349739,Mt
1990,Northwest Territories and Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.219846772,Mt
1990,Northwest Territories and Nunavut,21,Transport,Freight Transport,,,TRUE,0.251347699,Mt
1990,Northwest Territories and Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.085570715,Mt
1990,Northwest Territories and Nunavut,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.165776983,Mt
1990,Northwest Territories and Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.050420506,Mt
1990,Northwest Territories and Nunavut,25,Heavy Industry,,,,TRUE,0.131825618,Mt
1990,Northwest Territories and Nunavut,26,Heavy Industry,Mining,,,FALSE,0.131263418,Mt
1990,Northwest Territories and Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00011041,Mt
1990,Northwest Territories and Nunavut,28,Heavy Industry,Pulp and Paper,,,FALSE,8.09E-05,Mt
1990,Northwest Territories and Nunavut,29,Heavy Industry,Iron and Steel,,,FALSE,8.09E-05,Mt
1990,Northwest Territories and Nunavut,30,Heavy Industry,Cement,,,FALSE,8.09E-05,Mt
1990,Northwest Territories and Nunavut,31,Heavy Industry,Lime and Gypsum,,,FALSE,2.95E-05,Mt
1990,Northwest Territories and Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.000179547,Mt
